Beta,Step,Energy,Magnetization
0.6,1930,-19220,9778
0.6,1940,-19196,9770
0.6,1950,-18948,9678
0.6,1960,-18972,9688
0.6,1970,-19056,9740
0.6,1980,-19276,9788
0.6,1990,-19184,9766
0.6,2000,-18984,9708
0.6,2010,-18992,9724
0.6,2020,-19224,9776
0.6,2030,-19076,9730
0.6,2040,-18888,9682
0.6,2050,-19000,9716
0.6,2060,-19052,9742
0.6,2070,-19044,9726
0.6,2080,-19200,9764
0.6,2090,-19104,9700
0.6,2100,-19148,9740
0.6,2110,-19076,9734
0.6,2120,-18952,9696
0.6,2130,-19148,9770
0.6,2140,-19004,9694
0.6,2150,-19068,9730
0.6,2160,-19048,9726
0.6,2170,-19132,9742
0.6,2180,-19148,9760
0.6,2190,-19100,9740
0.6,2200,-19104,9732
0.6,2210,-19124,9752
0.6,2220,-19088,9726
0.6,2230,-19164,9758
0.6,2240,-19012,9704
0.6,2250,-19156,9760
0.6,2260,-19044,9716
0.6,2270,-19096,9752
0.6,2280,-19000,9712
0.6,2290,-18944,9704
0.6,2300,-18924,9674
0.6,2310,-19104,9742
0.6,2320,-19076,9720
0.6,2330,-19052,9722
0.6,2340,-19180,9756
0.6,2350,-19288,9806
0.6,2360,-19148,9744
0.6,2370,-19068,9714
0.6,2380,-18960,9684
0.6,2390,-19184,9760
0.6,2400,-19172,9760
0.6,2410,-19204,9776
0.6,2420,-19212,9784
0.6,2430,-18932,9692
0.6,2440,-18988,9692
0.6,2450,-18936,9694
0.6,2460,-19040,9710
0.6,2470,-18964,9696
0.6,2480,-19092,9732
0.6,2490,-18924,9686
0.6,2500,-19104,9742
0.6,2510,-19148,9750
0.6,2520,-19088,9748
0.6,2530,-19052,9728
0.6,2540,-19236,9782
0.6,2550,-19016,9720
0.6,2560,-19160,9768
0.6,2570,-19200,9776
0.6,2580,-19100,9742
0.6,2590,-19180,9770
0.6,2600,-19096,9722
0.6,2610,-19144,9746
0.6,2620,-19100,9748
0.6,2630,-18996,9714
0.6,2640,-19028,9708
0.6,2650,-19140,9758
0.6,2660,-18992,9704
0.6,2670,-19112,9746
0.6,2680,-19080,9738
0.6,2690,-19012,9730
0.6,2700,-19024,9712
0.6,2710,-19012,9708
0.6,2720,-19180,9758
0.6,2730,-19140,9754
0.6,2740,-19236,9794
0.6,2750,-19088,9744
0.6,2760,-18992,9688
0.6,2770,-19020,9710
0.6,2780,-19144,9748
0.6,2790,-19192,9760
0.6,2800,-19176,9756
0.6,2810,-19240,9784
0.6,2820,-18984,9702
0.6,2830,-19036,9720
0.6,2840,-19172,9752
0.6,2850,-18988,9706
0.6,2860,-19080,9736
0.6,2870,-19216,9776
0.6,2880,-19352,9818
0.6,2890,-19180,9764
0.6,2900,-19100,9750
0.6,2910,-19036,9710
0.6,2920,-18848,9654
0.6,2930,-19100,9742
0.6,2940,-19064,9730
0.6,2950,-19108,9752
0.6,2960,-19100,9736
0.6,2970,-19096,9740
0.6,2980,-19160,9758
0.6,2990,-19020,9726
0.6,3000,-19040,9732
0.6,3010,-19140,9742
0.6,3020,-19224,9780
0.6,3030,-19080,9738
0.6,3040,-19112,9750
0.6,3050,-19128,9754
0.6,3060,-19148,9762
0.6,3070,-19040,9708
0.6,3080,-19248,9774
0.6,3090,-19172,9758
0.6,3100,-19084,9738
0.6,3110,-19092,9736
0.6,3120,-18932,9674
0.6,3130,-19108,9738
0.6,3140,-18992,9716
0.6,3150,-19100,9740
0.6,3160,-19108,9756
0.6,3170,-19112,9730
0.6,3180,-18932,9684
0.6,3190,-19044,9736
0.6,3200,-19036,9724
0.6,3210,-19064,9730
0.6,3220,-19108,9732
0.6,3230,-19228,9774
0.6,3240,-19140,9750
0.6,3250,-18944,9686
0.6,3260,-18968,9674
0.6,3270,-19096,9732
0.6,3280,-19200,9770
0.6,3290,-19056,9730
0.6,3300,-19120,9758
0.6,3310,-18988,9700
0.6,3320,-19152,9764
0.6,3330,-19020,9702
0.6,3340,-19232,9778
0.6,3350,-19036,9722
0.6,3360,-19004,9704
0.6,3370,-19280,9788
0.6,3380,-19060,9740
0.6,3390,-18896,9686
0.6,3400,-18976,9690
0.6,3410,-18920,9698
0.6,3420,-19052,9730
0.6,3430,-18948,9698
0.6,3440,-19112,9736
0.6,3450,-18852,9640
0.6,3460,-19240,9774
0.6,3470,-19144,9750
0.6,3480,-19028,9714
0.6,3490,-18988,9700
0.6,3500,-19236,9790
0.6,3510,-18892,9680
0.6,3520,-19148,9766
0.6,3530,-18916,9684
0.6,3540,-18992,9694
0.6,3550,-19008,9724
0.6,3560,-19108,9754
0.6,3570,-18992,9704
0.6,3580,-19076,9738
0.6,3590,-19028,9714
0.6,3600,-19128,9744
0.6,3610,-19148,9754
0.6,3620,-19160,9736
0.6,3630,-19116,9732
0.6,3640,-19136,9742
0.6,3650,-19132,9748
0.6,3660,-19020,9706
0.6,3670,-19104,9732
0.6,3680,-18968,9706
0.6,3690,-19216,9778
0.6,3700,-19132,9748
0.6,3710,-19232,9798
0.6,3720,-19284,9790
0.6,3730,-19144,9762
0.6,3740,-19164,9766
0.6,3750,-19104,9744
0.6,3760,-19104,9750
0.6,3770,-18908,9674
0.6,3780,-19120,9750
0.6,3790,-19104,9730
0.6,3800,-19148,9762
0.6,3810,-19144,9750
0.6,3820,-19160,9744
0.6,3830,-19188,9766
0.6,3840,-18952,9698
0.6,3850,-19172,9762
0.6,3860,-19176,9760
0.6,3870,-19080,9720
0.6,3880,-18956,9676
0.6,3890,-19056,9736
0.6,3900,-19104,9736
0.6,3910,-19172,9766
0.6,3920,-19084,9738
0.6,3930,-19000,9692
0.6,3940,-19096,9738
0.6,3950,-19024,9724
0.6,3960,-18984,9718
0.6,3970,-19044,9702
0.6,3980,-19136,9764
0.6,3990,-18996,9694
0.6,4000,-19160,9752
0.6,4010,-19100,9730
0.6,4020,-18888,9664
0.6,4030,-19172,9750
0.6,4040,-19060,9730
0.6,4050,-19224,9788
0.6,4060,-19196,9764
0.6,4070,-19048,9716
0.6,4080,-18972,9710
0.6,4090,-19168,9772
0.6,4100,-19164,9756
0.6,4110,-19124,9754
0.6,4120,-19052,9732
0.6,4130,-19152,9752
0.6,4140,-19172,9768
0.6,4150,-19212,9780
0.6,4160,-19024,9722
0.6,4170,-19100,9750
0.6,4180,-19240,9770
0.6,4190,-19028,9726
0.6,4200,-19080,9734
0.6,4210,-19076,9730
0.6,4220,-19012,9714
0.6,4230,-19236,9792
0.6,4240,-19072,9740
0.6,4250,-19128,9756
0.6,4260,-19048,9726
0.6,4270,-19240,9778
0.6,4280,-19276,9790
0.6,4290,-19096,9732
0.6,4300,-19120,9750
0.6,4310,-19036,9730
0.6,4320,-19148,9744
0.6,4330,-19232,9778
0.6,4340,-19136,9752
0.6,4350,-19068,9732
0.6,4360,-19048,9726
0.6,4370,-19064,9724
0.6,4380,-19032,9706
0.6,4390,-19120,9746
0.6,4400,-18964,9714
0.6,4410,-19124,9742
0.6,4420,-19028,9720
0.6,4430,-19168,9770
0.6,4440,-19176,9778
0.6,4450,-19284,9806
0.6,4460,-18956,9702
0.6,4470,-19208,9780
0.6,4480,-19196,9752
0.6,4490,-18956,9682
0.6,4500,-19192,9774
0.6,4510,-19180,9768
0.6,4520,-19276,9794
0.6,4530,-19204,9772
0.6,4540,-19168,9762
0.6,4550,-18892,9680
0.6,4560,-18884,9682
0.6,4570,-19216,9772
0.6,4580,-19228,9788
0.6,4590,-18932,9698
0.6,4600,-19148,9744
0.6,4610,-19064,9730
0.6,4620,-19032,9692
0.6,4630,-19148,9738
0.6,4640,-19056,9726
0.6,4650,-19096,9752
0.6,4660,-19160,9758
0.6,4670,-19140,9760
0.6,4680,-18940,9678
0.6,4690,-19088,9758
0.6,4700,-18992,9714
0.6,4710,-19024,9718
0.6,4720,-19072,9744
0.6,4730,-19260,9794
0.6,4740,-19176,9750
0.6,4750,-19160,9758
0.6,4760,-19080,9742
0.6,4770,-19192,9764
0.6,4780,-19044,9730
0.6,4790,-19000,9696
0.6,4800,-19184,9766
0.6,4810,-19276,9794
0.6,4820,-18824,9668
0.6,4830,-19052,9720
0.6,4840,-19280,9800
0.6,4850,-19028,9710
0.6,4860,-19000,9718
0.6,4870,-19244,9790
0.6,4880,-18940,9690
0.6,4890,-19088,9734
0.6,4900,-19120,9746
0.6,4910,-19100,9754
0.6,4920,-19120,9730
0.6,4930,-19012,9698
0.6,4940,-19088,9742
0.6,4950,-19072,9728
0.6,4960,-19000,9716
0.6,4970,-19052,9718
0.6,4980,-19012,9728
0.6,4990,-19304,9794
0.6,5000,-19152,9762
0.6,5010,-19100,9716
0.6,5020,-18940,9670
0.6,5030,-19124,9744
0.6,5040,-19044,9720
0.6,5050,-19160,9756
0.6,5060,-18936,9702
0.6,5070,-19100,9724
0.6,5080,-19112,9750
0.6,5090,-19064,9732
0.6,5100,-19072,9736
0.6,5110,-19148,9762
0.6,5120,-19164,9754
0.6,5130,-18984,9680
0.6,5140,-19140,9752
0.6,5150,-19148,9744
0.6,5160,-18956,9660
0.6,5170,-19164,9746
0.6,5180,-19168,9764
0.6,5190,-19068,9718
0.6,5200,-19092,9746
0.6,5210,-19076,9736
0.6,5220,-19168,9772
0.6,5230,-18952,9694
0.6,5240,-19180,9776
0.6,5250,-19012,9708
0.6,5260,-19128,9766
0.6,5270,-19036,9700
0.6,5280,-19168,9750
0.6,5290,-19224,9782
0.6,5300,-19196,9762
0.6,5310,-18900,9686
0.6,5320,-19232,9774
0.6,5330,-19188,9766
0.6,5340,-19104,9732
0.6,5350,-19180,9766
0.6,5360,-19016,9730
0.6,5370,-19172,9758
0.6,5380,-19008,9700
0.6,5390,-19056,9708
0.6,5400,-19084,9734
0.6,5410,-19120,9750
0.6,5420,-19180,9760
0.6,5430,-19260,9792
0.6,5440,-19016,9708
0.6,5450,-19168,9772
0.6,5460,-19176,9774
0.6,5470,-19128,9744
0.6,5480,-18712,9592
0.6,5490,-19104,9744
0.6,5500,-19140,9738
0.6,5510,-18960,9706
0.6,5520,-19264,9782
0.6,5530,-18996,9710
0.6,5540,-19152,9760
0.6,5550,-19132,9756
0.6,5560,-19116,9750
0.6,5570,-19112,9726
0.6,5580,-19176,9740
0.6,5590,-19020,9718
0.6,5600,-19232,9780
0.6,5610,-19020,9704
0.6,5620,-19040,9698
0.6,5630,-19288,9796
0.6,5640,-19268,9796
0.6,5650,-19128,9742
0.6,5660,-19152,9766
0.6,5670,-19184,9770
0.6,5680,-18924,9662
0.6,5690,-19044,9732
0.6,5700,-19100,9724
0.6,5710,-19132,9760
0.6,5720,-19248,9788
0.6,5730,-19080,9746
0.6,5740,-19060,9712
0.6,5750,-18980,9684
0.6,5760,-19152,9758
0.6,5770,-19072,9734
0.6,5780,-19000,9688
0.6,5790,-19056,9714
0.6,5800,-19056,9720
0.6,5810,-19068,9732
0.6,5820,-18996,9726
0.6,5830,-18892,9670
0.6,5840,-19132,9756
0.6,5850,-19036,9738
0.6,5860,-19296,9804
0.6,5870,-19040,9732
0.6,5880,-18968,9692
0.6,5890,-19160,9764
0.6,5900,-18988,9704
0.6,5910,-19096,9738
0.6,5920,-19088,9742
0.6,5930,-19256,9790
0.6,5940,-19092,9734
0.6,5950,-19156,9758
0.6,5960,-18892,9670
0.6,5970,-19140,9746
0.6,5980,-18888,9650
0.6,5990,-19144,9768
0.6,6000,-19044,9726
0.6,6010,-19080,9726
0.6,6020,-18968,9710
0.6,6030,-18996,9708
0.6,6040,-19268,9798
0.6,6050,-18956,9700
0.6,6060,-18992,9696
0.6,6070,-19204,9774
0.6,6080,-19120,9738
0.6,6090,-19056,9720
0.6,6100,-19148,9748
0.6,6110,-19024,9712
0.6,6120,-19084,9734
0.6,6130,-19132,9748
0.6,6140,-19020,9720
0.6,6150,-19112,9748
0.6,6160,-19096,9738
0.6,6170,-19116,9744
0.6,6180,-19232,9776
0.6,6190,-18948,9704
0.6,6200,-19108,9740
0.6,6210,-19184,9762
0.6,6220,-18944,9694
0.6,6230,-19176,9746
0.6,6240,-19052,9738
0.6,6250,-19076,9736
0.6,6260,-19012,9708
0.6,6270,-19260,9782
0.6,6280,-18956,9678
0.6,6290,-18968,9684
0.6,6300,-19008,9712
0.6,6310,-19108,9738
0.6,6320,-18980,9692
0.6,6330,-19028,9720
0.6,6340,-19068,9726
0.6,6350,-19056,9720
0.6,6360,-19076,9746
0.6,6370,-19164,9756
0.6,6380,-19124,9750
0.6,6390,-18952,9700
0.6,6400,-19108,9750
0.6,6410,-19048,9722
0.6,6420,-19112,9754
0.6,6430,-18940,9668
0.6,6440,-19060,9718
0.6,6450,-19124,9758
0.6,6460,-19228,9790
0.6,6470,-18844,9660
0.6,6480,-19036,9718
0.6,6490,-19288,9792
0.6,6500,-19016,9712
0.6,6510,-18968,9690
0.6,6520,-19088,9718
0.6,6530,-19116,9748
0.6,6540,-19148,9758
0.6,6550,-19184,9766
0.6,6560,-19204,9776
0.6,6570,-19072,9728
0.6,6580,-19008,9702
0.6,6590,-19056,9730
0.6,6600,-19028,9718
0.6,6610,-19028,9730
0.6,6620,-19068,9718
0.6,6630,-19056,9736
0.6,6640,-19028,9714
0.6,6650,-19204,9780
0.6,6660,-19092,9728
0.6,6670,-19020,9712
0.6,6680,-19152,9752
0.6,6690,-19032,9726
0.6,6700,-19000,9712
0.6,6710,-19172,9750
0.6,6720,-19140,9758
0.6,6730,-19144,9766
0.6,6740,-19080,9726
0.6,6750,-18960,9712
0.6,6760,-18928,9674
0.6,6770,-19152,9760
0.6,6780,-19160,9756
0.6,6790,-19032,9716
0.6,6800,-18980,9720
0.6,6810,-19104,9740
0.6,6820,-19140,9746
0.6,6830,-19148,9766
0.6,6840,-19116,9742
0.6,6850,-19068,9720
0.6,6860,-19172,9772
0.6,6870,-19008,9708
0.6,6880,-19016,9712
0.6,6890,-19048,9730
0.6,6900,-19056,9738
0.6,6910,-19036,9730
0.6,6920,-19216,9782
0.6,6930,-19084,9732
0.6,6940,-19144,9756
0.6,6950,-19140,9754
0.6,6960,-19020,9710
0.6,6970,-19096,9716
0.6,6980,-19064,9716
0.6,6990,-19180,9778
0.6,7000,-19168,9766
0.6,7010,-18988,9704
0.6,7020,-19236,9784
0.6,7030,-19092,9732
0.6,7040,-19068,9728
0.6,7050,-19144,9756
0.6,7060,-19172,9746
0.6,7070,-18880,9654
0.6,7080,-18980,9688
0.6,7090,-19044,9728
0.6,7100,-19120,9746
0.6,7110,-19184,9768
0.6,7120,-18904,9668
0.6,7130,-19000,9734
0.6,7140,-19120,9752
0.6,7150,-19044,9710
0.6,7160,-19156,9764
0.6,7170,-19108,9736
0.6,7180,-19060,9732
0.6,7190,-18988,9702
0.6,7200,-19048,9730
0.6,7210,-19196,9764
0.6,7220,-18952,9684
0.6,7230,-19116,9720
0.6,7240,-19052,9734
0.6,7250,-19172,9766
0.6,7260,-19088,9738
0.6,7270,-19016,9700
0.6,7280,-18920,9686
0.6,7290,-19132,9738
0.6,7300,-19172,9752
0.6,7310,-19152,9754
0.6,7320,-19144,9750
0.6,7330,-18932,9676
0.6,7340,-18932,9696
0.6,7350,-18880,9668
0.6,7360,-19148,9750
0.6,7370,-19096,9734
0.6,7380,-19020,9704
0.6,7390,-19100,9738
0.6,7400,-19220,9776
0.6,7410,-19116,9754
0.6,7420,-19076,9732
0.6,7430,-18960,9698
0.6,7440,-19160,9754
0.6,7450,-19300,9804
0.6,7460,-18980,9696
0.6,7470,-19268,9778
0.6,7480,-19028,9702
0.6,7490,-19088,9742
0.6,7500,-19076,9728
0.6,7510,-19092,9728
0.6,7520,-19080,9742
0.6,7530,-18972,9680
0.6,7540,-19096,9752
0.6,7550,-19236,9796
0.6,7560,-19144,9756
0.6,7570,-18924,9660
0.6,7580,-19164,9760
0.6,7590,-19056,9734
0.6,7600,-19220,9782
0.6,7610,-19172,9766
0.6,7620,-19100,9724
0.6,7630,-19008,9706
0.6,7640,-19220,9776
0.6,7650,-19104,9754
0.6,7660,-19076,9742
0.6,7670,-19092,9734
0.6,7680,-19036,9696
0.6,7690,-19016,9688
0.6,7700,-19108,9740
0.6,7710,-19200,9766
0.6,7720,-19056,9728
0.6,7730,-18992,9704
0.6,7740,-19176,9742
0.6,7750,-19096,9740
0.6,7760,-18968,9706
0.6,7770,-18976,9694
0.6,7780,-19092,9734
0.6,7790,-19128,9750
0.6,7800,-18924,9700
0.6,7810,-19064,9730
0.6,7820,-18996,9704
0.6,7830,-19164,9750
0.6,7840,-19228,9786
0.6,7850,-19164,9764
0.6,7860,-19292,9804
0.6,7870,-19108,9736
0.6,7880,-19156,9750
0.6,7890,-19156,9756
0.6,7900,-19020,9708
0.6,7910,-18928,9690
0.6,7920,-18988,9716
0.6,7930,-19160,9762
0.6,7940,-19004,9716
0.6,7950,-18956,9708
0.6,7960,-19008,9688
0.6,7970,-19228,9782
0.6,7980,-19200,9762
0.6,7990,-19236,9782
0.6,8000,-19080,9734
0.6,8010,-19104,9750
0.6,8020,-18956,9702
0.6,8030,-19084,9740
0.6,8040,-19056,9718
0.6,8050,-19124,9736
0.6,8060,-19136,9750
0.6,8070,-19072,9730
0.6,8080,-18996,9698
0.6,8090,-19224,9780
0.6,8100,-19116,9748
0.6,8110,-18800,9644
0.6,8120,-19328,9820
0.6,8130,-19088,9742
0.6,8140,-19004,9710
0.6,8150,-19160,9764
0.6,8160,-19116,9750
0.6,8170,-19124,9744
0.6,8180,-19076,9722
0.6,8190,-19092,9736
0.6,8200,-19044,9720
0.6,8210,-19136,9754
0.6,8220,-19184,9780
0.6,8230,-19128,9742
0.6,8240,-19024,9700
0.6,8250,-19212,9784
0.6,8260,-18944,9680
0.6,8270,-18888,9668
0.6,8280,-19104,9748
0.6,8290,-18956,9694
0.6,8300,-19136,9724
0.6,8310,-19184,9764
0.6,8320,-18984,9702
0.6,8330,-19012,9708
0.6,8340,-19252,9794
0.6,8350,-19024,9712
0.6,8360,-19272,9796
0.6,8370,-19260,9792
0.6,8380,-19156,9754
0.6,8390,-19056,9732
0.6,8400,-19176,9774
0.6,8410,-19144,9764
0.6,8420,-19080,9732
0.6,8430,-18964,9694
0.6,8440,-19016,9702
0.6,8450,-19068,9734
0.6,8460,-18932,9676
0.6,8470,-19008,9690
0.6,8480,-19136,9750
0.6,8490,-19100,9724
0.6,8500,-19120,9730
0.6,8510,-19144,9740
0.6,8520,-19164,9764
0.6,8530,-19148,9752
0.6,8540,-19012,9718
0.6,8550,-19172,9754
0.6,8560,-18948,9682
0.6,8570,-19080,9742
0.6,8580,-19244,9794
0.6,8590,-19116,9752
0.6,8600,-19148,9742
0.6,8610,-19120,9738
0.6,8620,-18884,9634
0.6,8630,-19108,9750
0.6,8640,-19096,9730
0.6,8650,-19088,9734
0.6,8660,-19032,9714
0.6,8670,-19052,9734
0.6,8680,-19128,9760
0.6,8690,-19032,9710
0.6,8700,-19008,9712
0.6,8710,-19340,9802
0.6,8720,-19144,9752
0.6,8730,-19056,9694
0.6,8740,-19044,9704
0.6,8750,-19228,9786
0.6,8760,-19184,9776
0.6,8770,-19132,9744
0.6,8780,-19168,9766
0.6,8790,-19184,9762
0.6,8800,-19104,9754
0.6,8810,-19064,9734
0.6,8820,-19300,9798
0.6,8830,-19148,9746
0.6,8840,-19060,9732
0.6,8850,-19184,9760
0.6,8860,-18976,9702
0.6,8870,-19016,9724
0.6,8880,-19192,9750
0.6,8890,-19060,9732
0.6,8900,-18948,9692
0.6,8910,-19188,9752
0.6,8920,-18992,9706
0.6,8930,-19124,9754
0.6,8940,-19036,9716
0.6,8950,-19080,9718
0.6,8960,-19024,9714
0.6,8970,-19196,9778
0.6,8980,-19036,9720
0.6,8990,-18976,9712
0.6,9000,-19068,9724
0.6,9010,-19076,9730
0.6,9020,-19116,9734
0.6,9030,-19092,9726
0.6,9040,-19184,9762
0.6,9050,-19264,9782
0.6,9060,-19156,9760
0.6,9070,-19092,9738
0.6,9080,-18960,9704
0.6,9090,-18968,9674
0.6,9100,-19044,9710
0.6,9110,-19056,9730
0.6,9120,-18968,9694
0.6,9130,-19088,9722
0.6,9140,-18956,9692
0.6,9150,-19192,9768
0.6,9160,-19028,9718
0.6,9170,-19052,9732
0.6,9180,-19200,9768
0.6,9190,-19052,9730
0.6,9200,-19148,9744
0.6,9210,-19048,9724
0.6,9220,-18916,9686
0.6,9230,-18996,9712
0.6,9240,-19020,9726
0.6,9250,-19012,9690
0.6,9260,-19052,9710
0.6,9270,-18980,9666
0.6,9280,-18948,9696
0.6,9290,-18924,9666
0.6,9300,-19084,9740
0.6,9310,-19048,9738
0.6,9320,-19164,9770
0.6,9330,-18924,9694
0.6,9340,-18968,9700
0.6,9350,-19088,9744
0.6,9360,-19028,9712
0.6,9370,-19028,9680
0.6,9380,-19120,9748
0.6,9390,-19048,9726
0.6,9400,-19128,9750
0.6,9410,-18988,9704
0.6,9420,-19064,9734
0.6,9430,-18676,9574
0.6,9440,-19200,9774
0.6,9450,-19192,9770
0.6,9460,-19212,9784
0.6,9470,-19112,9736
0.6,9480,-19044,9720
0.6,9490,-19004,9712
0.6,9500,-19052,9714
0.6,9510,-19124,9758
0.6,9520,-19076,9732
0.6,9530,-19048,9736
0.6,9540,-19140,9758
0.6,9550,-19108,9738
0.6,9560,-19164,9744
0.6,9570,-18940,9692
0.6,9580,-19060,9732
0.6,9590,-18980,9696
0.6,9600,-19072,9740
0.6,9610,-19104,9742
0.6,9620,-19052,9708
0.6,9630,-18952,9700
0.6,9640,-19236,9794
0.6,9650,-19120,9736
0.6,9660,-19056,9724
0.6,9670,-18992,9716
0.6,9680,-19180,9764
0.6,9690,-19088,9748
0.6,9700,-19124,9750
0.6,9710,-19120,9764
0.6,9720,-19004,9708
0.6,9730,-19132,9750
0.6,9740,-18968,9706
0.6,9750,-19132,9752
0.6,9760,-19040,9698
0.6,9770,-19016,9726
0.6,9780,-19008,9718
0.6,9790,-19160,9740
0.6,9800,-19300,9816
0.6,9810,-19140,9760
0.6,9820,-19228,9780
0.6,9830,-19224,9778
0.6,9840,-18924,9692
0.6,9850,-19164,9762
0.6,9860,-19156,9754
0.6,9870,-19196,9760
0.6,9880,-19048,9718
0.6,9890,-18984,9694
0.6,9900,-19216,9782
0.6,9910,-19088,9732
0.6,9920,-19112,9740
0.6,9930,-19092,9750
0.6,9940,-19228,9780
0.6,9950,-19092,9732
0.6,9960,-19024,9706
0.6,9970,-18828,9668
0.6,9980,-18828,9648
0.6,9990,-18988,9664
0.7,1000,-19604,9892
0.7,1010,-19660,9906
0.7,1020,-19596,9888
0.7,1030,-19628,9888
0.7,1040,-19604,9894
0.7,1050,-19672,9916
0.7,1060,-19628,9898
0.7,1070,-19600,9884
0.7,1080,-19704,9922
0.7,1090,-19596,9892
0.7,1100,-19652,9900
0.7,1110,-19656,9910
0.7,1120,-19696,9916
0.7,1130,-19644,9904
0.7,1140,-19680,9914
0.7,1150,-19576,9886
0.7,1160,-19580,9882
0.7,1170,-19648,9902
0.7,1180,-19696,9916
0.7,1190,-19704,9922
0.7,1200,-19708,9914
0.7,1210,-19552,9876
0.7,1220,-19664,9914
0.7,1230,-19640,9904
0.7,1240,-19704,9924
0.7,1250,-19692,9912
0.7,1260,-19640,9904
0.7,1270,-19648,9906
0.7,1280,-19620,9892
0.7,1290,-19644,9904
0.7,1300,-19636,9902
0.7,1310,-19656,9906
0.7,1320,-19700,9924
0.7,1330,-19540,9876
0.7,1340,-19728,9928
0.7,1350,-19608,9886
0.7,1360,-19576,9886
0.7,1370,-19636,9894
0.7,1380,-19736,9930
0.7,1390,-19696,9918
0.7,1400,-19604,9896
0.7,1410,-19584,9890
0.7,1420,-19548,9876
0.7,1430,-19560,9886
0.7,1440,-19736,9924
0.7,1450,-19620,9894
0.7,1460,-19552,9878
0.7,1470,-19608,9886
0.7,1480,-19472,9856
0.7,1490,-19620,9894
0.7,1500,-19560,9876
0.7,1510,-19688,9920
0.7,1520,-19600,9884
0.7,1530,-19580,9890
0.7,1540,-19644,9906
0.7,1550,-19664,9906
0.7,1560,-19744,9934
0.7,1570,-19604,9894
0.7,1580,-19620,9900
0.7,1590,-19644,9904
0.7,1600,-19596,9890
0.7,1610,-19632,9898
0.7,1620,-19612,9894
0.7,1630,-19660,9908
0.7,1640,-19636,9900
0.7,1650,-19632,9896
0.7,1660,-19696,9918
0.7,1670,-19660,9906
0.7,1680,-19664,9908
0.7,1690,-19692,9916
0.7,1700,-19564,9884
0.7,1710,-19800,9950
0.7,1720,-19572,9884
0.7,1730,-19676,9916
0.7,1740,-19604,9894
0.7,1750,-19492,9858
0.7,1760,-19592,9890
0.7,1770,-19692,9918
0.7,1780,-19660,9910
0.7,1790,-19664,9912
0.7,1800,-19688,9914
0.7,1810,-19572,9880
0.7,1820,-19676,9914
0.7,1830,-19644,9904
0.7,1840,-19592,9888
0.7,1850,-19604,9892
0.7,1860,-19640,9904
0.7,1870,-19640,9894
0.7,1880,-19660,9912
0.7,1890,-19676,9910
0.7,1900,-19696,9918
0.7,1910,-19632,9906
0.7,1920,-19748,9934
0.7,1930,-19636,9902
0.7,1940,-19644,9904
0.7,1950,-19644,9908
0.7,1960,-19708,9924
0.7,1970,-19644,9906
0.7,1980,-19616,9898
0.7,1990,-19544,9880
0.7,2000,-19620,9900
0.7,2010,-19696,9914
0.7,2020,-19544,9874
0.7,2030,-19644,9906
0.7,2040,-19556,9882
0.7,2050,-19584,9890
0.7,2060,-19720,9922
0.7,2070,-19588,9888
0.7,2080,-19536,9866
0.7,2090,-19732,9930
0.7,2100,-19628,9900
0.7,2110,-19640,9906
0.7,2120,-19704,9920
0.7,2130,-19688,9918
0.7,2140,-19584,9872
0.7,2150,-19668,9906
0.7,2160,-19684,9914
0.7,2170,-19608,9896
0.7,2180,-19700,9918
0.7,2190,-19588,9890
0.7,2200,-19556,9886
0.7,2210,-19664,9912
0.7,2220,-19756,9936
0.7,2230,-19672,9914
0.7,2240,-19652,9898
0.7,2250,-19644,9904
0.7,2260,-19584,9888
0.7,2270,-19616,9896
0.7,2280,-19648,9904
0.7,2290,-19652,9910
0.7,2300,-19700,9922
0.7,2310,-19704,9918
0.7,2320,-19652,9902
0.7,2330,-19584,9888
0.7,2340,-19572,9882
0.7,2350,-19600,9896
0.7,2360,-19716,9924
0.7,2370,-19588,9888
0.7,2380,-19688,9912
0.7,2390,-19648,9902
0.7,2400,-19616,9894
0.7,2410,-19656,9910
0.7,2420,-19664,9906
0.7,2430,-19708,9924
0.7,2440,-19732,9928
0.7,2450,-19612,9894
0.7,2460,-19588,9892
0.7,2470,-19724,9928
0.7,2480,-19632,9898
0.7,2490,-19664,9908
0.7,2500,-19652,9910
0.7,2510,-19656,9908
0.7,2520,-19660,9912
0.7,2530,-19732,9926
0.7,2540,-19540,9878
0.7,2550,-19692,9918
0.7,2560,-19700,9922
0.7,2570,-19688,9914
0.7,2580,-19620,9888
0.7,2590,-19524,9870
0.7,2600,-19720,9926
0.7,2610,-19648,9908
0.7,2620,-19676,9914
0.7,2630,-19644,9904
0.7,2640,-19676,9916
0.7,2650,-19540,9876
0.7,2660,-19584,9890
0.7,2670,-19592,9896
0.7,2680,-19568,9882
0.7,2690,-19616,9900
0.7,2700,-19600,9886
0.7,2710,-19688,9912
0.7,2720,-19596,9886
0.7,2730,-19604,9888
0.7,2740,-19704,9918
0.7,2750,-19732,9928
0.7,2760,-19660,9912
0.7,2770,-19740,9930
0.7,2780,-19536,9872
0.7,2790,-19616,9892
0.7,2800,-19636,9900
0.7,2810,-19628,9900
0.7,2820,-19624,9902
0.7,2830,-19708,9920
0.7,2840,-19604,9886
0.7,2850,-19580,9876
0.7,2860,-19592,9886
0.7,2870,-19664,9914
0.7,2880,-19656,9910
0.7,2890,-19676,9914
0.7,2900,-19668,9914
